Date,SharePrice,ExDiv,DivPay,DivPeriod,FwdDiv,FwdDivYield,Price/Div_Fwd
1998-07-10,20.06,,0.043,4,0.172,0.008574277168494517,116.62790697674419
1998-07-13,20.88,,0.043,4,0.172,0.008237547892720307,121.39534883720931
1998-07-14,20.75,,0.043,4,0.172,0.008289156626506023,120.63953488372094
1998-07-15,21.19,,0.043,4,0.172,0.008117036337895232,123.19767441860466
1998-07-16,20.95,,0.043,4,0.172,0.008210023866348448,121.80232558139535
1998-07-17,21.22,,0.043,4,0.172,0.008105560791705938,123.37209302325581
1998-07-20,20.75,,0.043,4,0.172,0.008289156626506023,120.63953488372094
1998-07-21,19.91,,0.043,4,0.172,0.008638874937217478,115.75581395348838
1998-07-22,19.56,,0.043,4,0.172,0.008793456032719837,113.72093023255815
1998-07-23,19.22,,0.043,4,0.172,0.008949011446409989,111.74418604651163
1998-07-24,18.81,,0.043,4,0.172,0.00914407230196704,109.36046511627907
1998-07-27,18.56,,0.043,4,0.172,0.009267241379310344,107.90697674418605
1998-07-28,18.16,,0.043,4,0.172,0.00947136563876652,105.58139534883722
1998-07-29,18.34,,0.043,4,0.172,0.009378407851690293,106.6279069767442
1998-07-30,18.56,,0.043,4,0.172,0.009267241379310344,107.90697674418605
1998-07-31,17.75,,0.043,4,0.172,0.009690140845070421,103.19767441860466
1998-08-03,18.0,,0.043,4,0.172,0.009555555555555555,104.65116279069768
1998-08-04,17.0,,0.043,4,0.172,0.010117647058823528,98.83720930232559
1998-08-05,17.22,,0.043,4,0.172,0.009988385598141695,100.11627906976744
1998-08-06,17.19,,0.043,4,0.172,0.010005817335660265,99.94186046511629
1998-08-07,17.72,,0.043,4,0.172,0.009706546275395033,103.02325581395348
1998-08-10,17.81,,0.043,4,0.172,0.00965749578888265,103.54651162790698
1998-08-11,16.84,,0.043,4,0.172,0.01021377672209026,97.90697674418605
1998-08-12,17.23,,0.043,4,0.172,0.009982588508415553,100.17441860465118
1998-08-13,17.0,,0.043,4,0.172,0.010117647058823528,98.83720930232559
1998-08-14,17.31,,0.043,4,0.172,0.009936452917388792,100.63953488372093
1998-08-17,17.5,,0.043,4,0.172,0.009828571428571428,101.74418604651163
1998-08-18,18.75,,0.043,4,0.172,0.009173333333333332,109.01162790697676
1998-08-19,18.0,,0.043,4,0.172,0.009555555555555555,104.65116279069768
1998-08-20,18.14,,0.043,4,0.172,0.009481808158765159,105.46511627906978
1998-08-21,17.75,,0.043,4,0.172,0.009690140845070421,103.19767441860466
1998-08-24,17.78,,0.043,4,0.172,0.00967379077615298,103.37209302325583
1998-08-25,18.0,,0.043,4,0.172,0.009555555555555555,104.65116279069768
1998-08-26,17.66,,0.043,4,0.172,0.009739524348810872,102.67441860465117
1998-08-27,16.81,,0.043,4,0.172,0.010232004759071982,97.73255813953489
1998-08-28,15.72,,0.043,4,0.172,0.010941475826972009,91.39534883720931
1998-08-31,15.22,,0.043,4,0.172,0.011300919842312745,88.48837209302327
1998-09-01,15.0,,0.043,4,0.172,0.011466666666666665,87.2093023255814
1998-09-02,15.41,,0.043,4,0.172,0.011161583387410771,89.59302325581396
1998-09-03,14.97,,0.043,4,0.172,0.011489645958583834,87.03488372093024
1998-09-04,14.13,,0.043,4,0.172,0.012172682236376502,82.15116279069768
1998-09-08,14.44,,0.043,4,0.172,0.01191135734072022,83.95348837209303
1998-09-09,14.0,,0.043,4,0.172,0.012285714285714285,81.39534883720931
1998-09-10,13.38,,0.043,4,0.172,0.012855007473841553,77.79069767441861
1998-09-11,13.88,,0.043,4,0.172,0.012391930835734869,80.69767441860466
1998-09-14,14.75,,0.043,4,0.172,0.011661016949152541,85.75581395348838
1998-09-15,14.84,,0.043,4,0.172,0.011590296495956873,86.27906976744187
1998-09-16,14.59,,0.043,4,0.172,0.011788896504455106,84.82558139534885
1998-09-17,14.06,,0.043,4,0.172,0.012233285917496442,81.74418604651164
1998-09-18,14.33,,0.043,4,0.172,0.012002791346824842,83.3139534883721
1998-09-21,13.31,,0.043,4,0.172,0.012922614575507136,77.38372093023257
1998-09-22,13.33,,0.043,4,0.172,0.012903225806451611,77.5
1998-09-23,14.69,0.043,0.043,4,0.172,0.01170864533696392,85.40697674418605
1998-09-24,14.63,,0.043,4,0.172,0.011756664388243333,85.05813953488374
1998-09-25,14.94,,0.043,4,0.172,0.011512717536813922,86.86046511627907
1998-09-28,15.31,,0.043,4,0.172,0.011234487263226648,89.01162790697676
1998-09-29,15.0,,0.043,4,0.172,0.011466666666666665,87.2093023255814
1998-09-30,14.69,,0.043,4,0.172,0.01170864533696392,85.40697674418605
1998-10-01,13.66,,0.043,4,0.172,0.012591508052708637,79.4186046511628
1998-10-02,14.34,,0.043,4,0.172,0.011994421199442119,83.37209302325581
1998-10-05,13.69,,0.043,4,0.172,0.01256391526661797,79.59302325581396
1998-10-06,13.06,,0.043,4,0.172,0.013169984686064317,75.93023255813955
1998-10-07,11.88,,0.043,4,0.172,0.014478114478114475,69.06976744186048
1998-10-08,11.38,,0.043,4,0.172,0.015114235500878733,66.16279069767442
1998-10-09,12.06,,0.043,4,0.172,0.014262023217247096,70.11627906976744
1998-10-12,12.88,,0.043,4,0.172,0.013354037267080744,74.88372093023257
1998-10-13,12.25,,0.043,4,0.172,0.014040816326530611,71.22093023255815
1998-10-14,12.63,,0.043,4,0.172,0.013618368962787014,73.43023255813955
1998-10-15,15.34,,0.043,4,0.172,0.01121251629726206,89.18604651162791
1998-10-16,16.0,,0.043,4,0.172,0.01075,93.0232558139535
1998-10-19,17.47,,0.043,4,0.172,0.009845449341728678,101.56976744186046
1998-10-20,17.16,,0.043,4,0.172,0.010023310023310023,99.76744186046513
1998-10-21,16.06,,0.043,4,0.172,0.010709838107098382,93.37209302325581
1998-10-22,15.81,,0.043,4,0.172,0.01087919038583175,91.9186046511628
1998-10-23,15.31,,0.043,4,0.172,0.011234487263226648,89.01162790697676
1998-10-26,15.97,,0.043,4,0.172,0.01077019411396368,92.84883720930233
1998-10-27,15.97,,0.043,4,0.172,0.01077019411396368,92.84883720930233
1998-10-28,15.63,,0.043,4,0.172,0.011004478566858603,90.87209302325583
1998-10-29,16.0,,0.043,4,0.172,0.01075,93.0232558139535
1998-10-30,17.78,,0.043,4,0.172,0.00967379077615298,103.37209302325583
1998-11-02,17.5,,0.043,4,0.172,0.009828571428571428,101.74418604651163
1998-11-03,17.22,,0.043,4,0.172,0.009988385598141695,100.11627906976744
1998-11-04,17.88,,0.043,4,0.172,0.009619686800894854,103.95348837209302
1998-11-05,18.0,,0.043,4,0.172,0.009555555555555555,104.65116279069768
1998-11-06,17.88,,0.043,4,0.172,0.009619686800894854,103.95348837209302
1998-11-09,17.34,,0.043,4,0.172,0.009919261822376008,100.8139534883721
1998-11-10,15.97,,0.043,4,0.172,0.01077019411396368,92.84883720930233
1998-11-11,15.13,,0.043,4,0.172,0.011368142762723065,87.96511627906978
1998-11-12,14.94,,0.043,4,0.172,0.011512717536813922,86.86046511627907
1998-11-13,15.47,,0.043,4,0.172,0.011118293471234646,89.94186046511629
1998-11-16,16.56,,0.043,4,0.172,0.01038647342995169,96.27906976744185
1998-11-17,17.31,,0.043,4,0.172,0.009936452917388792,100.63953488372093
1998-11-18,17.06,,0.043,4,0.172,0.010082063305978897,99.18604651162791
1998-11-19,17.13,,0.043,4,0.172,0.010040863981319323,99.59302325581396
1998-11-20,17.63,,0.043,4,0.172,0.00975609756097561,102.5
1998-11-23,19.06,,0.043,4,0.172,0.009024134312696747,110.81395348837209
1998-11-24,17.69,,0.043,4,0.172,0.009723007348784623,102.84883720930235
1998-11-25,17.44,,0.043,4,0.172,0.009862385321100916,101.39534883720931
1998-11-27,18.38,,0.043,4,0.172,0.009357997823721436,106.86046511627907
1998-11-30,17.88,,0.043,4,0.172,0.009619686800894854,103.95348837209302
1998-12-01,19.19,,0.043,4,0.172,0.008963001563314225,111.56976744186048
1998-12-02,18.63,,0.043,4,0.172,0.009232420826623724,108.31395348837209
1998-12-03,18.88,,0.043,4,0.172,0.009110169491525424,109.76744186046511
1998-12-04,18.77,,0.043,4,0.172,0.009163558870538092,109.12790697674419
1998-12-07,18.66,,0.043,4,0.172,0.009217577706323686,108.48837209302326
1998-12-08,18.47,,0.043,4,0.172,0.009312398484028154,107.38372093023256
1998-12-09,18.34,,0.043,4,0.172,0.009378407851690293,106.6279069767442
1998-12-10,18.06,,0.043,4,0.172,0.009523809523809523,105.0
1998-12-11,17.97,,0.043,4,0.172,0.009571508069003896,104.47674418604652
1998-12-14,17.31,,0.043,4,0.172,0.009936452917388792,100.63953488372093
1998-12-15,17.5,,0.043,4,0.172,0.009828571428571428,101.74418604651163
1998-12-16,16.5,,0.043,4,0.172,0.010424242424242423,95.93023255813954
1998-12-17,17.13,,0.043,4,0.172,0.010040863981319323,99.59302325581396
1998-12-18,17.13,,0.043,4,0.172,0.010040863981319323,99.59302325581396
1998-12-21,17.88,,0.043,4,0.172,0.009619686800894854,103.95348837209302
1998-12-22,18.0,,0.043,4,0.172,0.009555555555555555,104.65116279069768
1998-12-23,17.03,0.05,0.05,4,0.2,0.011743981209630064,85.15
1998-12-24,17.56,,0.05,4,0.2,0.011389521640091117,87.79999999999998
1998-12-28,17.25,,0.05,4,0.2,0.011594202898550725,86.25
1998-12-29,16.78,,0.05,4,0.2,0.011918951132300357,83.9
1998-12-30,15.88,,0.05,4,0.2,0.012594458438287154,79.4
1998-12-31,17.13,,0.05,4,0.2,0.011675423234092238,85.64999999999999
1999-01-04,17.69,,0.05,4,0.2,0.011305822498586773,88.45
1999-01-05,19.31,,0.05,4,0.2,0.010357327809425169,96.54999999999998
1999-01-06,18.72,,0.05,4,0.2,0.010683760683760686,93.6
1999-01-07,18.69,,0.05,4,0.2,0.010700909577314071,93.45
1999-01-08,18.22,,0.05,4,0.2,0.010976948408342482,91.1
1999-01-11,17.97,,0.05,4,0.2,0.011129660545353368,89.85
1999-01-12,18.09,,0.05,4,0.2,0.01105583195135434,90.44999999999999
1999-01-13,17.5,,0.05,4,0.2,0.011428571428571429,87.5
1999-01-14,16.69,,0.05,4,0.2,0.011983223487118035,83.45
1999-01-15,17.19,,0.05,4,0.2,0.011634671320535195,85.95
1999-01-19,16.95,,0.05,4,0.2,0.011799410029498527,84.74999999999999
1999-01-20,16.94,,0.05,4,0.2,0.011806375442739079,84.7
1999-01-21,16.28,,0.05,4,0.2,0.012285012285012284,81.4
1999-01-22,16.0,,0.05,4,0.2,0.0125,80.0
1999-01-25,16.0,,0.05,4,0.2,0.0125,80.0
1999-01-26,17.13,,0.05,4,0.2,0.011675423234092238,85.64999999999999
1999-01-27,17.28,,0.05,4,0.2,0.011574074074074073,86.4
1999-01-28,18.41,,0.05,4,0.2,0.010863661053775123,92.05
1999-01-29,18.28,,0.05,4,0.2,0.010940919037199124,91.4
1999-02-01,17.38,,0.05,4,0.2,0.011507479861910242,86.89999999999999
1999-02-02,16.98,,0.05,4,0.2,0.011778563015312132,84.89999999999999
1999-02-03,16.75,,0.05,4,0.2,0.011940298507462687,83.75
1999-02-04,17.0,,0.05,4,0.2,0.011764705882352941,85.0
1999-02-05,16.91,,0.05,4,0.2,0.011827321111768185,84.55
1999-02-08,16.69,,0.05,4,0.2,0.011983223487118035,83.45
1999-02-09,16.06,,0.05,4,0.2,0.012453300124533002,80.29999999999998
1999-02-10,15.69,,0.05,4,0.2,0.012746972594008924,78.44999999999999
1999-02-11,16.34,,0.05,4,0.2,0.012239902080783354,81.69999999999999
1999-02-12,15.66,,0.05,4,0.2,0.01277139208173691,78.3
1999-02-16,15.5,,0.05,4,0.2,0.012903225806451613,77.5
1999-02-17,15.22,,0.05,4,0.2,0.013140604467805518,76.1
1999-02-18,15.53,,0.05,4,0.2,0.012878300064391501,77.64999999999999
1999-02-19,15.28,,0.05,4,0.2,0.013089005235602096,76.39999999999999
1999-02-22,15.88,,0.05,4,0.2,0.012594458438287154,79.4
1999-02-23,16.17,,0.05,4,0.2,0.012368583797155224,80.85000000000001
1999-02-24,15.28,,0.05,4,0.2,0.013089005235602096,76.39999999999999
1999-02-25,14.94,,0.05,4,0.2,0.013386880856760376,74.69999999999999
1999-02-26,15.41,,0.05,4,0.2,0.012978585334198572,77.05
1999-03-01,16.0,,0.05,4,0.2,0.0125,80.0
1999-03-02,16.47,,0.05,4,0.2,0.012143290831815423,82.35
1999-03-03,16.44,,0.05,4,0.2,0.0121654501216545,82.2
1999-03-04,16.94,,0.05,4,0.2,0.011806375442739079,84.7
1999-03-05,17.56,,0.05,4,0.2,0.011389521640091117,87.79999999999998
1999-03-08,16.78,,0.05,4,0.2,0.011918951132300357,83.9
1999-03-09,16.84,,0.05,4,0.2,0.011876484560570073,84.19999999999999
1999-03-10,16.91,,0.05,4,0.2,0.011827321111768185,84.55
1999-03-11,18.06,,0.05,4,0.2,0.01107419712070875,90.29999999999998
1999-03-12,17.81,,0.05,4,0.2,0.011229646266142618,89.04999999999998
1999-03-15,18.56,,0.05,4,0.2,0.010775862068965518,92.79999999999998
1999-03-16,19.17,,0.05,4,0.2,0.010432968179447052,95.85000000000001
1999-03-17,18.69,,0.05,4,0.2,0.010700909577314071,93.45
1999-03-18,19.19,,0.05,4,0.2,0.010422094841063054,95.95
1999-03-19,18.38,,0.05,4,0.2,0.010881392818280742,91.89999999999999
1999-03-22,18.0,,0.05,4,0.2,0.011111111111111112,90.0
1999-03-23,16.97,0.05,0.05,4,0.2,0.011785503830288747,84.85
1999-03-24,16.75,,0.05,4,0.2,0.011940298507462687,83.75
1999-03-25,16.81,,0.05,4,0.2,0.011897679952409281,84.04999999999998
1999-03-26,16.78,,0.05,4,0.2,0.011918951132300357,83.9
1999-03-29,17.28,,0.05,4,0.2,0.011574074074074073,86.4
1999-03-30,16.97,,0.05,4,0.2,0.011785503830288747,84.85
1999-03-31,17.19,,0.05,4,0.2,0.011634671320535195,85.95
1999-04-01,15.98,,0.05,4,0.2,0.012515644555694618,79.89999999999999
1999-04-05,16.19,,0.05,4,0.2,0.012353304508956145,80.95
1999-04-06,16.28,,0.05,4,0.2,0.012285012285012284,81.4
1999-04-07,16.5,,0.05,4,0.2,0.012121212121212121,82.5
1999-04-08,16.81,,0.05,4,0.2,0.011897679952409281,84.04999999999998
1999-04-09,16.28,,0.05,4,0.2,0.012285012285012284,81.4
1999-04-12,16.06,,0.05,4,0.2,0.012453300124533002,80.29999999999998
1999-04-13,16.3,,0.05,4,0.2,0.012269938650306749,81.5
1999-04-14,16.23,,0.05,4,0.2,0.012322858903265559,81.14999999999999
1999-04-15,15.5,,0.05,4,0.2,0.012903225806451613,77.5
1999-04-16,16.81,,0.05,4,0.2,0.011897679952409281,84.04999999999998
1999-04-19,18.48,,0.05,4,0.2,0.010822510822510822,92.39999999999999
1999-04-20,18.33,,0.05,4,0.2,0.010911074740861976,91.64999999999999
1999-04-21,19.78,,0.05,4,0.2,0.010111223458038422,98.9
1999-04-22,18.58,,0.05,4,0.2,0.010764262648008612,92.89999999999999
1999-04-23,18.06,,0.05,4,0.2,0.01107419712070875,90.29999999999998
1999-04-26,18.59,,0.05,4,0.2,0.010758472296933837,92.94999999999999
1999-04-27,19.47,,0.05,4,0.2,0.010272213662044172,97.35
1999-04-28,19.25,,0.05,4,0.2,0.01038961038961039,96.25
1999-04-29,19.44,,0.05,4,0.2,0.0102880658436214,97.2
1999-04-30,18.84,,0.05,4,0.2,0.010615711252653929,94.19999999999999
1999-05-03,19.25,,0.05,4,0.2,0.01038961038961039,96.25
1999-05-04,19.19,,0.05,4,0.2,0.010422094841063054,95.95
1999-05-05,18.88,,0.05,4,0.2,0.010593220338983052,94.39999999999999
1999-05-06,19.69,,0.05,4,0.2,0.01015744032503809,98.45
1999-05-07,19.19,,0.05,4,0.2,0.010422094841063054,95.95
1999-05-10,19.06,,0.05,4,0.2,0.010493179433368312,95.29999999999998
1999-05-11,19.75,,0.05,4,0.2,0.010126582278481013,98.75
1999-05-12,19.97,,0.05,4,0.2,0.010015022533800702,99.85
1999-05-13,20.44,,0.05,4,0.2,0.009784735812133072,102.2
1999-05-14,18.89,,0.05,4,0.2,0.010587612493382742,94.45
1999-05-17,18.84,,0.05,4,0.2,0.010615711252653929,94.19999999999999
1999-05-18,19.06,,0.05,4,0.2,0.010493179433368312,95.29999999999998
1999-05-19,19.69,,0.05,4,0.2,0.01015744032503809,98.45
1999-05-20,19.75,,0.05,4,0.2,0.010126582278481013,98.75
1999-05-21,18.84,,0.05,4,0.2,0.010615711252653929,94.19999999999999
1999-05-24,18.5,,0.05,4,0.2,0.010810810810810811,92.5
1999-05-25,17.81,,0.05,4,0.2,0.011229646266142618,89.04999999999998
1999-05-26,18.66,,0.05,4,0.2,0.010718113612004287,93.3
1999-05-27,18.81,,0.05,4,0.2,0.010632642211589582,94.04999999999998
1999-05-28,19.41,,0.05,4,0.2,0.010303967027305513,97.05
1999-06-01,19.19,,0.05,4,0.2,0.010422094841063054,95.95
1999-06-02,19.39,,0.05,4,0.2,0.010314595152140279,96.95
1999-06-03,18.88,,0.05,4,0.2,0.010593220338983052,94.39999999999999
1999-06-04,18.42,,0.05,4,0.2,0.010857763300760043,92.10000000000001
1999-06-07,18.06,,0.05,4,0.2,0.01107419712070875,90.29999999999998
1999-06-08,17.0,,0.05,4,0.2,0.011764705882352941,85.0
1999-06-09,17.5,,0.05,4,0.2,0.011428571428571429,87.5
1999-06-10,16.64,,0.05,4,0.2,0.01201923076923077,83.2
1999-06-11,16.75,,0.05,4,0.2,0.011940298507462687,83.75
1999-06-14,16.56,,0.05,4,0.2,0.01207729468599034,82.79999999999998
